id	ER_ratio	TM_regions	multipass	number_of_SP	sequence_length	singlepass	typeI	typeII	TM01_start	TM_proportion	len_TMD_mean	TM01_lipo	lipo_mean_all_TM_res	lipo_last_TMD	Cell_membrane	Endoplasmic_reticulum	Golgi_apparatus	GPCR	olfactory_receptor	Glyco_number	binding_sites_number	nucleotide_bs_number	uniprot_KWs	C	F	P
A8MXE2	0.00962564831076972	1.0	False	0.0	369.0	True	False	True	13.0	4.878048780487805	18.0	0.03666666666666665	0.03666666666666665	0.03666666666666665	False	False	False	False	False	3.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Glycosyltransferase', 'Golgi apparatus', 'Membrane', 'Reference proteome', 'Signal-anchor', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transferase activity']	['biosynthetic process', 'metabolic process', 'biological_process']
A8MXK1	0.004225567655095747	1.0	False	0.0	200.0	True	True	False	149.0	11.0	22.0	-0.16818181818181818	-0.16818181818181818	-0.16818181818181818	False	False	False	False	False	1.0	0.0	0.0	['Cell membrane', 'Cell projection', 'Complete proteome', 'Developmental protein', 'Glycoprotein', 'Membrane', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component']	[]	['cellular component organization or biogenesis', 'biological_process', 'macromolecular complex assembly']
A8MYU2	0.010005961404258636	6.0	True	0.0	1149.0	False	False	False	26.0	10.61792863359443	20.33333333333333	-0.051739130434782614	0.2025409836065574	0.10687499999999996	False	False	False	False	False	0.0	0.0	0.0	['3D-structure', 'Cell membrane', 'Complete proteome', 'Ion channel', 'Ion transport', 'Membrane', 'Polymorphism', 'Potassium', 'Potassium channel', 'Potassium transport', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport', 'Voltage-gated channel']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
A9Z1Z3	-0.001551142731893983	1.0	False	0.0	1794.0	True	False	False	1761.0	1.3377926421404682	24.0	-0.06375000000000003	-0.06375000000000003	-0.06375000000000003	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Membrane', 'Polymorphism', 'Reference proteome', 'Repeat', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
B0FP48	0.006402931011282515	1.0	False	0.0	263.0	True	True	False	202.0	9.505703422053232	25.0	-0.2424000000000001	-0.2424000000000001	-0.2424000000000001	False	False	False	False	False	3.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Membrane', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
B0YJ81	0.010352400263077505	6.0	True	0.0	288.0	False	False	False	74.0	40.27777777777778	19.33333333333333	0.1413636363636364	0.25663793103448274	0.3965	False	False	False	False	False	1.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Developmental protein', 'Endoplasmic reticulum', 'Fatty acid biosynthesis', 'Fatty acid metabolism', 'Glycoprotein', 'Lipid biosynthesis', 'Lipid metabolism', 'Lyase', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['protein binding', 'molecular_function', 'lyase activity']	['macromolecular complex assembly', 'lipid metabolic process', 'biological_process', 'cell adhesion', 'biosynthetic process', 'metabolic process', 'small molecule metabolic process', 'nitrogen compound metabolic process']
B2RUZ4	0.006517301917264342	1.0	False	0.0	78.0	True	False	True	47.0	29.48717948717949	23.0	0.015652173913043486	0.015652173913043486	0.015652173913043486	False	False	False	False	False	0.0	0.0	0.0	['Acetylation', 'Blood group antigen', 'Cell membrane', 'Complete proteome', 'Direct protein sequencing', 'Disulfide bond', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Signal-anchor', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	[]	[]
B2RXF0	0.011317222037918243	4.0	True	0.0	380.0	False	False	False	241.0	22.105263157894736	21.0	0.4823809523809524	0.4336904761904762	0.3742105263157895	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
B4DJY2	0.010293186543145396	2.0	True	0.0	109.0	False	False	False	38.0	41.284403669724774	22.5	0.17227272727272724	0.08422222222222224	-1.68946982008176e-17	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'membrane']	[]	['response to biotic stimulus']
B6A8C7	0.00379991295108266	1.0	False	0.0	271.0	True	True	False	233.0	7.7490774907749085	21.0	0.1895238095238096	0.1895238095238096	0.1895238095238096	False	False	False	False	False	1.0	0.0	0.0	['Adaptive immunity', 'Alternative splicing', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'Glycoprotein', 'Immunity', 'Immunoglobulin domain', 'Innate immunity', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Repeat', 'Signal', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['protein binding', 'molecular_function']	['response to stress', 'biological_process', 'transport', 'cell adhesion']
B7ZAQ6	0.0027696612764550803	9.0	True	0.0	455.0	False	False	False	1.0	40.65934065934066	20.555555555555557	0.2966666666666666	0.10935135135135136	0.08400000000000002	False	False	False	False	False	2.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Glycoprotein', 'Golgi apparatus', 'Ion channel', 'Ion transport', 'Membrane', 'Protein transport', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport', 'Voltage-gated channel']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function']	['biological_process', 'transport', 'signal transduction']
C9JH25	0.01077037240266555	7.0	True	0.0	899.0	False	False	False	367.0	15.795328142380422	20.285714285714285	-0.12500000000000006	0.23049295774647885	0.3513333333333334	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Membrane', 'Phosphoprotein', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
C9JI98	0.015354533246225996	2.0	True	0.0	176.0	False	False	False	36.0	25.568181818181817	22.5	0.06565217391304345	0.022888888888888858	-0.021818181818181827	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Phosphoprotein', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
C9JVW0	0.015990397659257426	1.0	False	0.0	142.0	True	False	False	36.0	13.380281690140846	19.0	-0.04105263157894736	-0.04105263157894736	-0.04105263157894736	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
D3W0D1	-0.0022168296535946194	1.0	False	0.0	207.0	True	False	True	33.0	11.111111111111107	23.0	0.00956521739130438	0.00956521739130438	0.00956521739130438	False	False	False	False	False	2.0	0.0	0.0	['3D-structure', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'Glycoprotein', 'Lectin', 'Membrane', 'Receptor', 'Reference proteome', 'Signal-anchor', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['protein binding', 'molecular_function', 'carbohydrate binding']	['response to stress', 'biological_process', 'transport']
E2RYF6	0.011128665220936966	1.0	False	0.0	1773.0	True	False	False	1664.0	1.1280315848843767	20.0	-0.026000000000000013	-0.026000000000000013	-0.026000000000000013	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Polymorphism', 'Reference proteome', 'Repeat', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
E7ERA6	0.0027925247873105945	1.0	False	0.0	249.0	True	False	False	197.0	9.236947791164658	23.0	0.026521739130434745	0.026521739130434745	0.026521739130434745	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['intrinsic component of membrane']	['metal ion binding']	[]
E9PQX1	0.006124406478883041	3.0	True	0.0	116.0	False	False	False	12.0	51.72413793103448	20.0	0.2442857142857143	0.21633333333333327	0.25142857142857145	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
F5H4A9	0.01200245939410748	1.0	False	0.0	247.0	True	False	False	81.0	7.28744939271255	18.0	-0.01000000000000004	-0.01000000000000004	-0.01000000000000004	False	False	False	False	False	1.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Membrane', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
H0YL14	0.003779510434668093	3.0	True	0.0	139.0	False	False	False	54.0	40.287769784172646	18.666666666666668	0.12294117647058825	0.10160714285714292	0.058181818181818175	False	False	False	False	False	0.0	0.0	0.0	['Cell cycle', 'Complete proteome', 'Cytoplasm', 'Host-virus interaction', 'Membrane', 'Nucleus', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'nucleus', 'cytoplasm', 'cellular_component']	[]	['biological_process', 'viral process']
H3BS89	0.009450001221735177	4.0	True	0.0	294.0	False	False	False	7.0	30.952380952380953	22.75	-0.014545454545454563	0.02604395604395603	0.1666666666666667	False	False	False	False	False	2.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Membrane', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
H3BV60	0.01863094602165155	1.0	False	0.0	316.0	True	False	False	269.0	6.962025316455697	22.0	-0.09909090909090912	-0.09909090909090912	-0.09909090909090912	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Disulfide bond', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
H7C241	0.0008751923680048455	4.0	True	0.0	214.0	False	False	False	10.0	41.588785046728965	22.25	0.2618181818181818	0.2515730337078652	0.16809523809523808	False	False	False	False	False	0.0	0.0	0.0	['Cell junction', 'Cell membrane', 'Complete proteome', 'Membrane', 'Reference proteome', 'Tight junction', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component']	['molecular_function']	[]
H7C350	0.006841623899773791	1.0	False	0.0	402.0	True	False	False	342.0	4.975124378109453	20.0	0.0665	0.0665	0.0665	False	False	False	False	False	0.0	0.0	0.0	['Coiled coil', 'Complete proteome', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
M0QZC1	0.013704563057228246	1.0	False	0.0	329.0	True	False	False	202.0	6.68693009118541	22.0	-0.11181818181818184	-0.11181818181818184	-0.11181818181818184	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['intrinsic component of membrane']	['metal ion binding']	[]
O00155	0.00667059093509542	7.0	True	0.0	361.0	False	False	False	41.0	42.38227146814405	21.857142857142854	0.10416666666666667	0.21052287581699347	0.193	False	False	False	True	False	0.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'G-protein coupled receptor', 'Membrane', 'Receptor', 'Reference proteome', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	['biological_process', 'signal transduction']
O00180	0.0036083856282002774	4.0	True	0.0	336.0	False	False	False	20.0	23.214285714285715	19.5	-0.05909090909090909	0.07384615384615388	0.10666666666666663	False	False	False	False	False	1.0	0.0	0.0	['3D-structure', 'Cell junction', 'Cell membrane', 'Cell projection', 'Complete proteome', 'Cytoplasmic vesicle', 'Disulfide bond', 'Endosome', 'Glycoprotein', 'Ion channel', 'Ion transport', 'Isopeptide bond', 'Membrane', 'Phosphoprotein', 'Potassium', 'Potassium channel', 'Potassium transport', 'Reference proteome', 'Synapse', 'Transmembrane', 'Transmembrane helix', 'Transport', 'Ubl conjugation']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function', 'receptor activity', 'protein binding']	['biological_process', 'transport', 'response to chemical']
O00222	0.0017024493142598304	8.0	True	0.0	908.0	False	False	False	8.0	17.51101321585903	19.875	0.2471428571428571	0.13591194968553458	0.3145454545454545	False	False	False	True	False	5.0	4.0	0.0	['3D-structure', 'Alternative splicing', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Isopeptide bond', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Sensory transduction', 'Signal', 'Transducer', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	['biological_process', 'signal transduction']
O00237	0.00830351276951994	2.0	True	0.0	685.0	False	False	False	327.0	5.255474452554744	18.0	0.161875	0.2433333333333333	0.3085	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Endoplasmic reticulum', 'Membrane', 'Metal-binding', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transferase activity', 'metal ion binding']	['response to chemical', 'metabolic process', 'biological_process', 'proteolysis', 'response to stress']
O00254	0.005092626947566095	8.0	True	0.0	374.0	False	False	False	4.0	45.45454545454545	21.25	-0.053125000000000006	0.09099999999999996	0.30399999999999994	False	False	False	True	False	3.0	0.0	0.0	['Alternative splicing', 'Blood coagulation', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Hemostasis', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Signal', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intrinsic component of membrane', 'membrane', 'cellular_component', 'extracellular region']	['signal transducer activity', 'molecular_function', 'receptor activity', 'hydrolase activity']	['response to stress', 'biological_process', 'signal transduction']
O00270	0.007216514129435424	7.0	True	0.0	319.0	False	False	False	16.0	47.96238244514107	21.857142857142854	0.18125	0.21137254901960786	0.433	False	False	False	True	False	1.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	['biological_process', 'signal transduction']
O00337	0.004922987746752964	12.0	True	0.0	649.0	False	False	False	84.0	38.21263482280431	20.666666666666668	-0.03428571428571432	0.1922983870967742	0.20409090909090907	False	False	False	False	False	2.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function']	['metabolic process', 'biological_process', 'transport', 'nitrogen compound metabolic process']
O00341	0.015461395463944644	11.0	True	0.0	560.0	False	False	False	19.0	39.107142857142854	19.90909090909091	-0.05050000000000002	0.2471689497716895	0.6166666666666666	False	False	False	False	False	1.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Reference proteome', 'Symport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
O00391	0.008732030906936519	1.0	False	0.0	747.0	False	False	False	711.0	2.8112449799196786	21.0	0.1257142857142857	0.1257142857142857	0.1257142857142857	False	False	False	False	False	3.0	7.0	1.0	['3D-structure', 'Alternative splicing', 'Complete proteome', 'Disulfide bond', 'FAD', 'Flavoprotein', 'Glycoprotein', 'Golgi apparatus', 'Membrane', 'Oxidoreductase', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Secreted', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component', 'extracellular region']	['oxidoreductase activity', 'isomerase activity']	['transport', 'biological_process', 'metabolic process', 'cell redox homeostasis', 'regulation of metabolic process']
